ltable_id,rtable_id,label,block_id
1264,1427,0,profesrofessfessioessionssionasional
93,2513,0,academcademi
15,2141,0,0
15,2144,0,0
135,2513,0,0
145,1843,0,0
171,2474,0,0
171,3091,0,0
233,3154,0,0
250,2154,1,0
251,2513,0,0
263,2162,0,0
270,2141,0,0
270,2154,0,0
333,2154,0,0
376,2638,1,0
505,2162,1,0
600,2176,0,0
645,1843,0,0
669,2638,0,0
799,2671,0,0
844,2269,0,0
875,2258,0,0
875,2276,0,0
875,2488,0,0
875,2671,0,0
1021,2141,0,0
1021,2144,0,0
1093,2755,1,0
1107,2016,1,0
1115,1427,1,0
1301,1978,0,0
1324,2638,0,0
93,2513,0,academademic
26,2393,0,pro
212,1485,0,pro
255,1485,0,pro
548,3025,0,pro
620,2393,0,pro
638,2803,0,pro
642,2393,0,pro
774,2393,0,pro
797,2799,0,pro
827,2169,0,pro
827,2390,0,pro
869,2287,1,pro
892,2393,0,pro
912,2561,1,pro
1031,2561,0,pro
1225,1373,0,pro
1241,3025,0,pro
1241,3038,0,pro
1279,3025,0,pro
1281,3025,0,pro
1141,2811,1,9
1232,2452,0,9
1238,2452,0,9
93,2513,0,cademiademic
93,2513,0,academcademiademic
1294,1548,0,adventdventuventur
1294,1548,0,dventuventurenture
1294,1548,0,adventdventuventurenture
1294,1548,0,adventventurenture
1294,1548,0,adventdventuenture
178,1548,1,grade
695,1548,0,grade
709,1548,0,grade
832,1548,0,grade
1294,1548,0,grade
695,1548,0,1st
289,2688,0,and
467,3163,0,and
1182,2608,0,and
114,3033,0,inc
127,1825,1,inc
157,1823,0,inc
182,1557,1,inc
191,1533,0,inc
197,1978,0,inc
198,2998,0,inc
214,1533,0,inc
235,2998,0,inc
254,1777,0,inc
396,1823,0,inc
396,3033,0,inc
396,3087,0,inc
648,2865,0,inc
707,2783,0,inc
1360,1908,0,inc
356,2408,0,media
454,1449,0,media
807,2408,0,media
1232,2452,0,media
1238,2452,0,media
146,2853,0,2006
574,3199,0,2006
614,3199,0,2006
12,3171,0,microsicrosocrosofrosoft
87,3171,0,microsicrosocrosofrosoft
93,2818,0,microsicrosocrosofrosoft
93,2877,0,microsicrosocrosofrosoft
145,2818,0,microsicrosocrosofrosoft
146,3123,0,microsicrosocrosofrosoft
146,3171,0,microsicrosocrosofrosoft
211,1636,0,microsicrosocrosofrosoft
218,2818,0,microsicrosocrosofrosoft
225,1636,0,microsicrosocrosofrosoft
225,2818,0,microsicrosocrosofrosoft
225,2877,0,microsicrosocrosofrosoft
225,3171,0,microsicrosocrosofrosoft
225,3215,0,microsicrosocrosofrosoft
248,2818,0,microsicrosocrosofrosoft
251,2818,0,microsicrosocrosofrosoft
271,1636,0,microsicrosocrosofrosoft
271,2818,0,microsicrosocrosofrosoft
271,2877,0,microsicrosocrosofrosoft
271,3171,0,microsicrosocrosofrosoft
271,3215,0,microsicrosocrosofrosoft
348,1636,0,microsicrosocrosofrosoft
348,2818,0,microsicrosocrosofrosoft
348,2877,0,microsicrosocrosofrosoft
371,2818,0,microsicrosocrosofrosoft
371,3215,0,microsicrosocrosofrosoft
423,2364,1,microsicrosocrosofrosoft
443,2818,0,microsicrosocrosofrosoft
474,1636,0,microsicrosocrosofrosoft
476,2877,0,microsicrosocrosofrosoft
490,3171,0,microsicrosocrosofrosoft
492,2818,0,microsicrosocrosofrosoft
496,2818,0,microsicrosocrosofrosoft
497,1636,0,microsicrosocrosofrosoft
497,2877,0,microsicrosocrosofrosoft
497,3171,0,microsicrosocrosofrosoft
497,3215,0,microsicrosocrosofrosoft
511,2877,0,microsicrosocrosofrosoft
511,3215,0,microsicrosocrosofrosoft
512,2468,0,microsicrosocrosofrosoft
512,2688,0,microsicrosocrosofrosoft
512,2818,0,microsicrosocrosofrosoft
514,2818,0,microsicrosocrosofrosoft
518,2818,0,microsicrosocrosofrosoft
518,2877,0,microsicrosocrosofrosoft
518,3171,0,microsicrosocrosofrosoft
519,3171,0,microsicrosocrosofrosoft
522,1636,0,microsicrosocrosofrosoft
522,2364,0,microsicrosocrosofrosoft
522,2818,0,microsicrosocrosofrosoft
522,2877,0,microsicrosocrosofrosoft
522,3171,0,microsicrosocrosofrosoft
522,3215,0,microsicrosocrosofrosoft
523,2818,0,microsicrosocrosofrosoft
523,3094,0,microsicrosocrosofrosoft
535,2818,0,microsicrosocrosofrosoft
541,1636,0,microsicrosocrosofrosoft
541,2364,0,microsicrosocrosofrosoft
541,2877,0,microsicrosocrosofrosoft
541,3171,0,microsicrosocrosofrosoft
541,3215,0,microsicrosocrosofrosoft
544,2818,0,microsicrosocrosofrosoft
544,3094,0,microsicrosocrosofrosoft
545,3215,0,microsicrosocrosofrosoft
547,1636,0,microsicrosocrosofrosoft
547,2364,0,microsicrosocrosofrosoft
547,2877,1,microsicrosocrosofrosoft
547,3171,0,microsicrosocrosofrosoft
547,3215,0,microsicrosocrosofrosoft
550,2818,0,microsicrosocrosofrosoft
550,3094,0,microsicrosocrosofrosoft
571,2877,0,microsicrosocrosofrosoft
571,3171,0,microsicrosocrosofrosoft
571,3215,0,microsicrosocrosofrosoft
574,1636,0,microsicrosocrosofrosoft
574,2877,0,microsicrosocrosofrosoft
574,3215,0,microsicrosocrosofrosoft
578,1636,0,microsicrosocrosofrosoft
578,2877,0,microsicrosocrosofrosoft
578,3171,0,microsicrosocrosofrosoft
578,3215,0,microsicrosocrosofrosoft
584,2818,1,microsicrosocrosofrosoft
584,3094,0,microsicrosocrosofrosoft
587,1636,0,microsicrosocrosofrosoft
587,2364,0,microsicrosocrosofrosoft
587,2877,0,microsicrosocrosofrosoft
587,3171,0,microsicrosocrosofrosoft
587,3215,0,microsicrosocrosofrosoft
604,2818,0,microsicrosocrosofrosoft
604,2877,0,microsicrosocrosofrosoft
605,1636,0,microsicrosocrosofrosoft
605,2364,0,microsicrosocrosofrosoft
605,2818,0,microsicrosocrosofrosoft
605,2877,0,microsicrosocrosofrosoft
605,3171,0,microsicrosocrosofrosoft
605,3215,0,microsicrosocrosofrosoft
606,2377,0,microsicrosocrosofrosoft
606,2818,0,microsicrosocrosofrosoft
606,2877,0,microsicrosocrosofrosoft
606,3171,0,microsicrosocrosofrosoft
614,1636,0,microsicrosocrosofrosoft
614,2364,0,microsicrosocrosofrosoft
614,2877,0,microsicrosocrosofrosoft
614,3171,0,microsicrosocrosofrosoft
614,3215,0,microsicrosocrosofrosoft
616,2818,0,microsicrosocrosofrosoft
632,2468,0,microsicrosocrosofrosoft
632,2688,0,microsicrosocrosofrosoft
632,2818,0,microsicrosocrosofrosoft
632,3094,0,microsicrosocrosofrosoft
645,2818,0,microsicrosocrosofrosoft
753,2688,0,microsicrosocrosofrosoft
753,2818,0,microsicrosocrosofrosoft
753,2877,0,microsicrosocrosofrosoft
773,2877,0,microsicrosocrosofrosoft
781,1636,0,microsicrosocrosofrosoft
781,2818,0,microsicrosocrosofrosoft
781,2877,0,microsicrosocrosofrosoft
781,3171,0,microsicrosocrosofrosoft
781,3215,0,microsicrosocrosofrosoft
823,1636,0,microsicrosocrosofrosoft
823,2364,0,microsicrosocrosofrosoft
823,2818,0,microsicrosocrosofrosoft
823,2877,0,microsicrosocrosofrosoft
823,3171,0,microsicrosocrosofrosoft
823,3215,0,microsicrosocrosofrosoft
858,1636,0,microsicrosocrosofrosoft
858,2877,0,microsicrosocrosofrosoft
858,3171,0,microsicrosocrosofrosoft
858,3215,0,microsicrosocrosofrosoft
1145,2818,0,microsicrosocrosofrosoft
1145,2877,0,microsicrosocrosofrosoft
1145,3171,0,microsicrosocrosofrosoft
1145,3215,0,microsicrosocrosofrosoft
1177,2877,0,microsicrosocrosofrosoft
12,3171,0,2005
396,3133,0,2005
490,3171,0,2005
12,3171,0,dition
29,3207,0,dition
138,1991,0,dition
146,3091,0,dition
146,3171,0,dition
287,2383,0,dition
313,2888,0,dition
396,3080,0,dition
520,3080,0,dition
575,3119,0,dition
580,3080,0,dition
586,3080,0,dition
689,3207,0,dition
784,3207,0,dition
852,2383,0,dition
999,3207,0,dition
1074,3207,0,dition
1148,2383,0,dition
1316,3207,0,dition
12,3171,0,microsicrosocrosof
87,3171,0,microsicrosocrosof
93,2818,0,microsicrosocrosof
93,2877,0,microsicrosocrosof
145,2818,0,microsicrosocrosof
146,3123,0,microsicrosocrosof
146,3171,0,microsicrosocrosof
211,1636,0,microsicrosocrosof
218,2818,0,microsicrosocrosof
225,1636,0,microsicrosocrosof
225,2818,0,microsicrosocrosof
225,2877,0,microsicrosocrosof
225,3171,0,microsicrosocrosof
225,3215,0,microsicrosocrosof
248,2818,0,microsicrosocrosof
251,2818,0,microsicrosocrosof
271,1636,0,microsicrosocrosof
271,2818,0,microsicrosocrosof
271,2877,0,microsicrosocrosof
271,3171,0,microsicrosocrosof
271,3215,0,microsicrosocrosof
348,1636,0,microsicrosocrosof
348,2818,0,microsicrosocrosof
348,2877,0,microsicrosocrosof
371,2818,0,microsicrosocrosof
371,3215,0,microsicrosocrosof
423,2364,1,microsicrosocrosof
443,2818,0,microsicrosocrosof
474,1636,0,microsicrosocrosof
476,2877,0,microsicrosocrosof
490,3171,0,microsicrosocrosof
492,2818,0,microsicrosocrosof
496,2818,0,microsicrosocrosof
497,1636,0,microsicrosocrosof
497,2877,0,microsicrosocrosof
497,3171,0,microsicrosocrosof
497,3215,0,microsicrosocrosof
511,2877,0,microsicrosocrosof
511,3215,0,microsicrosocrosof
512,2468,0,microsicrosocrosof
512,2688,0,microsicrosocrosof
512,2818,0,microsicrosocrosof
514,2818,0,microsicrosocrosof
518,2818,0,microsicrosocrosof
518,2877,0,microsicrosocrosof
518,3171,0,microsicrosocrosof
519,3171,0,microsicrosocrosof
522,1636,0,microsicrosocrosof
522,2364,0,microsicrosocrosof
522,2818,0,microsicrosocrosof
522,2877,0,microsicrosocrosof
522,3171,0,microsicrosocrosof
522,3215,0,microsicrosocrosof
523,2818,0,microsicrosocrosof
523,3094,0,microsicrosocrosof
535,2818,0,microsicrosocrosof
541,1636,0,microsicrosocrosof
541,2364,0,microsicrosocrosof
541,2877,0,microsicrosocrosof
541,3171,0,microsicrosocrosof
541,3215,0,microsicrosocrosof
544,2818,0,microsicrosocrosof
544,3094,0,microsicrosocrosof
545,3215,0,microsicrosocrosof
547,1636,0,microsicrosocrosof
547,2364,0,microsicrosocrosof
547,2877,1,microsicrosocrosof
547,3171,0,microsicrosocrosof
547,3215,0,microsicrosocrosof
550,2818,0,microsicrosocrosof
550,3094,0,microsicrosocrosof
571,2877,0,microsicrosocrosof
571,3171,0,microsicrosocrosof
571,3215,0,microsicrosocrosof
574,1636,0,microsicrosocrosof
574,2877,0,microsicrosocrosof
574,3215,0,microsicrosocrosof
578,1636,0,microsicrosocrosof
578,2877,0,microsicrosocrosof
578,3171,0,microsicrosocrosof
578,3215,0,microsicrosocrosof
584,2818,1,microsicrosocrosof
584,3094,0,microsicrosocrosof
587,1636,0,microsicrosocrosof
587,2364,0,microsicrosocrosof
587,2877,0,microsicrosocrosof
587,3171,0,microsicrosocrosof
587,3215,0,microsicrosocrosof
604,2818,0,microsicrosocrosof
604,2877,0,microsicrosocrosof
605,1636,0,microsicrosocrosof
605,2364,0,microsicrosocrosof
605,2818,0,microsicrosocrosof
605,2877,0,microsicrosocrosof
605,3171,0,microsicrosocrosof
605,3215,0,microsicrosocrosof
606,2377,0,microsicrosocrosof
606,2818,0,microsicrosocrosof
606,2877,0,microsicrosocrosof
606,3171,0,microsicrosocrosof
614,1636,0,microsicrosocrosof
614,2364,0,microsicrosocrosof
614,2877,0,microsicrosocrosof
614,3171,0,microsicrosocrosof
614,3215,0,microsicrosocrosof
616,2818,0,microsicrosocrosof
632,2468,0,microsicrosocrosof
632,2688,0,microsicrosocrosof
632,2818,0,microsicrosocrosof
632,3094,0,microsicrosocrosof
645,2818,0,microsicrosocrosof
753,2688,0,microsicrosocrosof
753,2818,0,microsicrosocrosof
753,2877,0,microsicrosocrosof
773,2877,0,microsicrosocrosof
781,1636,0,microsicrosocrosof
781,2818,0,microsicrosocrosof
781,2877,0,microsicrosocrosof
781,3171,0,microsicrosocrosof
781,3215,0,microsicrosocrosof
823,1636,0,microsicrosocrosof
823,2364,0,microsicrosocrosof
823,2818,0,microsicrosocrosof
823,2877,0,microsicrosocrosof
823,3171,0,microsicrosocrosof
823,3215,0,microsicrosocrosof
858,1636,0,microsicrosocrosof
858,2877,0,microsicrosocrosof
858,3171,0,microsicrosocrosof
858,3215,0,microsicrosocrosof
1145,2818,0,microsicrosocrosof
1145,2877,0,microsicrosocrosof
1145,3171,0,microsicrosocrosof
1145,3215,0,microsicrosocrosof
1177,2877,0,microsicrosocrosof
67,3167,0,client
12,3171,0,sql
12,3171,0,server
431,1706,0,server
531,1497,0,server
531,1706,0,server
662,1497,0,server
662,1706,0,server
12,3171,0,icrosocrosofrosoft
87,3171,0,icrosocrosofrosoft
93,2818,0,icrosocrosofrosoft
93,2877,0,icrosocrosofrosoft
145,2818,0,icrosocrosofrosoft
146,3123,0,icrosocrosofrosoft
146,3171,0,icrosocrosofrosoft
211,1636,0,icrosocrosofrosoft
218,2818,0,icrosocrosofrosoft
225,1636,0,icrosocrosofrosoft
225,2818,0,icrosocrosofrosoft
225,2877,0,icrosocrosofrosoft
225,3171,0,icrosocrosofrosoft
225,3215,0,icrosocrosofrosoft
248,2818,0,icrosocrosofrosoft
251,2818,0,icrosocrosofrosoft
271,1636,0,icrosocrosofrosoft
271,2818,0,icrosocrosofrosoft
271,2877,0,icrosocrosofrosoft
271,3171,0,icrosocrosofrosoft
271,3215,0,icrosocrosofrosoft
348,1636,0,icrosocrosofrosoft
348,2818,0,icrosocrosofrosoft
348,2877,0,icrosocrosofrosoft
371,2818,0,icrosocrosofrosoft
371,3215,0,icrosocrosofrosoft
423,2364,1,icrosocrosofrosoft
443,2818,0,icrosocrosofrosoft
474,1636,0,icrosocrosofrosoft
476,2877,0,icrosocrosofrosoft
490,3171,0,icrosocrosofrosoft
492,2818,0,icrosocrosofrosoft
496,2818,0,icrosocrosofrosoft
497,1636,0,icrosocrosofrosoft
497,2877,0,icrosocrosofrosoft
497,3171,0,icrosocrosofrosoft
497,3215,0,icrosocrosofrosoft
511,2877,0,icrosocrosofrosoft
511,3215,0,icrosocrosofrosoft
512,2468,0,icrosocrosofrosoft
512,2688,0,icrosocrosofrosoft
512,2818,0,icrosocrosofrosoft
514,2818,0,icrosocrosofrosoft
518,2818,0,icrosocrosofrosoft
518,2877,0,icrosocrosofrosoft
518,3171,0,icrosocrosofrosoft
519,3171,0,icrosocrosofrosoft
522,1636,0,icrosocrosofrosoft
522,2364,0,icrosocrosofrosoft
522,2818,0,icrosocrosofrosoft
522,2877,0,icrosocrosofrosoft
522,3171,0,icrosocrosofrosoft
522,3215,0,icrosocrosofrosoft
523,2818,0,icrosocrosofrosoft
523,3094,0,icrosocrosofrosoft
535,2818,0,icrosocrosofrosoft
541,1636,0,icrosocrosofrosoft
541,2364,0,icrosocrosofrosoft
541,2877,0,icrosocrosofrosoft
541,3171,0,icrosocrosofrosoft
541,3215,0,icrosocrosofrosoft
544,2818,0,icrosocrosofrosoft
544,3094,0,icrosocrosofrosoft
545,3215,0,icrosocrosofrosoft
547,1636,0,icrosocrosofrosoft
547,2364,0,icrosocrosofrosoft
547,2877,1,icrosocrosofrosoft
547,3171,0,icrosocrosofrosoft
547,3215,0,icrosocrosofrosoft
550,2818,0,icrosocrosofrosoft
550,3094,0,icrosocrosofrosoft
571,2877,0,icrosocrosofrosoft
571,3171,0,icrosocrosofrosoft
571,3215,0,icrosocrosofrosoft
574,1636,0,icrosocrosofrosoft
574,2877,0,icrosocrosofrosoft
574,3215,0,icrosocrosofrosoft
578,1636,0,icrosocrosofrosoft
578,2877,0,icrosocrosofrosoft
578,3171,0,icrosocrosofrosoft
578,3215,0,icrosocrosofrosoft
584,2818,1,icrosocrosofrosoft
584,3094,0,icrosocrosofrosoft
587,1636,0,icrosocrosofrosoft
587,2364,0,icrosocrosofrosoft
587,2877,0,icrosocrosofrosoft
587,3171,0,icrosocrosofrosoft
587,3215,0,icrosocrosofrosoft
604,2818,0,icrosocrosofrosoft
604,2877,0,icrosocrosofrosoft
605,1636,0,icrosocrosofrosoft
605,2364,0,icrosocrosofrosoft
605,2818,0,icrosocrosofrosoft
605,2877,0,icrosocrosofrosoft
605,3171,0,icrosocrosofrosoft
605,3215,0,icrosocrosofrosoft
606,2377,0,icrosocrosofrosoft
606,2818,0,icrosocrosofrosoft
606,2877,0,icrosocrosofrosoft
606,3171,0,icrosocrosofrosoft
614,1636,0,icrosocrosofrosoft
614,2364,0,icrosocrosofrosoft
614,2877,0,icrosocrosofrosoft
614,3171,0,icrosocrosofrosoft
614,3215,0,icrosocrosofrosoft
616,2818,0,icrosocrosofrosoft
632,2468,0,icrosocrosofrosoft
632,2688,0,icrosocrosofrosoft
632,2818,0,icrosocrosofrosoft
632,3094,0,icrosocrosofrosoft
645,2818,0,icrosocrosofrosoft
753,2688,0,icrosocrosofrosoft
753,2818,0,icrosocrosofrosoft
753,2877,0,icrosocrosofrosoft
773,2877,0,icrosocrosofrosoft
781,1636,0,icrosocrosofrosoft
781,2818,0,icrosocrosofrosoft
781,2877,0,icrosocrosofrosoft
781,3171,0,icrosocrosofrosoft
781,3215,0,icrosocrosofrosoft
823,1636,0,icrosocrosofrosoft
823,2364,0,icrosocrosofrosoft
823,2818,0,icrosocrosofrosoft
823,2877,0,icrosocrosofrosoft
823,3171,0,icrosocrosofrosoft
823,3215,0,icrosocrosofrosoft
858,1636,0,icrosocrosofrosoft
858,2877,0,icrosocrosofrosoft
858,3171,0,icrosocrosofrosoft
858,3215,0,icrosocrosofrosoft
1145,2818,0,icrosocrosofrosoft
1145,2877,0,icrosocrosofrosoft
1145,3171,0,icrosocrosofrosoft
1145,3215,0,icrosocrosofrosoft
1177,2877,0,icrosocrosofrosoft
12,3171,0,editiodition
29,3207,0,editiodition
138,1991,0,editiodition
146,3091,0,editiodition
146,3171,0,editiodition
287,2383,0,editiodition
313,2888,0,editiodition
396,3080,0,editiodition
520,3080,0,editiodition
575,3119,0,editiodition
580,3080,0,editiodition
586,3080,0,editiodition
689,3207,0,editiodition
784,3207,0,editiodition
852,2383,0,editiodition
999,3207,0,editiodition
1074,3207,0,editiodition
1148,2383,0,editiodition
1316,3207,0,editiodition
12,3171,0,editio
29,3207,0,editio
138,1991,0,editio
146,3091,0,editio
146,3171,0,editio
287,2383,0,editio
313,2888,0,editio
396,3080,0,editio
520,3080,0,editio
575,3119,0,editio
580,3080,0,editio
586,3080,0,editio
689,3207,0,editio
784,3207,0,editio
852,2383,0,editio
999,3207,0,editio
1074,3207,0,editio
1148,2383,0,editio
1316,3207,0,editio
12,3171,0,microsicrosorosoft
87,3171,0,microsicrosorosoft
93,2818,0,microsicrosorosoft
93,2877,0,microsicrosorosoft
145,2818,0,microsicrosorosoft
146,3123,0,microsicrosorosoft
146,3171,0,microsicrosorosoft
211,1636,0,microsicrosorosoft
218,2818,0,microsicrosorosoft
225,1636,0,microsicrosorosoft
225,2818,0,microsicrosorosoft
225,2877,0,microsicrosorosoft
225,3171,0,microsicrosorosoft
225,3215,0,microsicrosorosoft
248,2818,0,microsicrosorosoft
251,2818,0,microsicrosorosoft
271,1636,0,microsicrosorosoft
271,2818,0,microsicrosorosoft
271,2877,0,microsicrosorosoft
271,3171,0,microsicrosorosoft
271,3215,0,microsicrosorosoft
348,1636,0,microsicrosorosoft
348,2818,0,microsicrosorosoft
348,2877,0,microsicrosorosoft
371,2818,0,microsicrosorosoft
371,3215,0,microsicrosorosoft
423,2364,1,microsicrosorosoft
443,2818,0,microsicrosorosoft
474,1636,0,microsicrosorosoft
476,2877,0,microsicrosorosoft
490,3171,0,microsicrosorosoft
492,2818,0,microsicrosorosoft
496,2818,0,microsicrosorosoft
497,1636,0,microsicrosorosoft
497,2877,0,microsicrosorosoft
497,3171,0,microsicrosorosoft
497,3215,0,microsicrosorosoft
511,2877,0,microsicrosorosoft
511,3215,0,microsicrosorosoft
512,2468,0,microsicrosorosoft
512,2688,0,microsicrosorosoft
512,2818,0,microsicrosorosoft
514,2818,0,microsicrosorosoft
518,2818,0,microsicrosorosoft
518,2877,0,microsicrosorosoft
518,3171,0,microsicrosorosoft
519,3171,0,microsicrosorosoft
522,1636,0,microsicrosorosoft
522,2364,0,microsicrosorosoft
522,2818,0,microsicrosorosoft
522,2877,0,microsicrosorosoft
522,3171,0,microsicrosorosoft
522,3215,0,microsicrosorosoft
523,2818,0,microsicrosorosoft
523,3094,0,microsicrosorosoft
535,2818,0,microsicrosorosoft
541,1636,0,microsicrosorosoft
541,2364,0,microsicrosorosoft
541,2877,0,microsicrosorosoft
541,3171,0,microsicrosorosoft
541,3215,0,microsicrosorosoft
544,2818,0,microsicrosorosoft
544,3094,0,microsicrosorosoft
545,3215,0,microsicrosorosoft
547,1636,0,microsicrosorosoft
547,2364,0,microsicrosorosoft
547,2877,1,microsicrosorosoft
547,3171,0,microsicrosorosoft
547,3215,0,microsicrosorosoft
550,2818,0,microsicrosorosoft
550,3094,0,microsicrosorosoft
571,2877,0,microsicrosorosoft
571,3171,0,microsicrosorosoft
571,3215,0,microsicrosorosoft
574,1636,0,microsicrosorosoft
574,2877,0,microsicrosorosoft
574,3215,0,microsicrosorosoft
578,1636,0,microsicrosorosoft
578,2877,0,microsicrosorosoft
578,3171,0,microsicrosorosoft
578,3215,0,microsicrosorosoft
584,2818,1,microsicrosorosoft
584,3094,0,microsicrosorosoft
587,1636,0,microsicrosorosoft
587,2364,0,microsicrosorosoft
587,2877,0,microsicrosorosoft
587,3171,0,microsicrosorosoft
587,3215,0,microsicrosorosoft
604,2818,0,microsicrosorosoft
604,2877,0,microsicrosorosoft
605,1636,0,microsicrosorosoft
605,2364,0,microsicrosorosoft
605,2818,0,microsicrosorosoft
605,2877,0,microsicrosorosoft
605,3171,0,microsicrosorosoft
605,3215,0,microsicrosorosoft
606,2377,0,microsicrosorosoft
606,2818,0,microsicrosorosoft
606,2877,0,microsicrosorosoft
606,3171,0,microsicrosorosoft
614,1636,0,microsicrosorosoft
614,2364,0,microsicrosorosoft
614,2877,0,microsicrosorosoft
614,3171,0,microsicrosorosoft
614,3215,0,microsicrosorosoft
616,2818,0,microsicrosorosoft
632,2468,0,microsicrosorosoft
632,2688,0,microsicrosorosoft
632,2818,0,microsicrosorosoft
632,3094,0,microsicrosorosoft
645,2818,0,microsicrosorosoft
753,2688,0,microsicrosorosoft
753,2818,0,microsicrosorosoft
753,2877,0,microsicrosorosoft
773,2877,0,microsicrosorosoft
781,1636,0,microsicrosorosoft
781,2818,0,microsicrosorosoft
781,2877,0,microsicrosorosoft
781,3171,0,microsicrosorosoft
781,3215,0,microsicrosorosoft
823,1636,0,microsicrosorosoft
823,2364,0,microsicrosorosoft
823,2818,0,microsicrosorosoft
823,2877,0,microsicrosorosoft
823,3171,0,microsicrosorosoft
823,3215,0,microsicrosorosoft
858,1636,0,microsicrosorosoft
858,2877,0,microsicrosorosoft
858,3171,0,microsicrosorosoft
858,3215,0,microsicrosorosoft
1145,2818,0,microsicrosorosoft
1145,2877,0,microsicrosorosoft
1145,3171,0,microsicrosorosoft
1145,3215,0,microsicrosorosoft
1177,2877,0,microsicrosorosoft
12,3171,0,microscrosofrosoft
87,3171,0,microscrosofrosoft
93,2818,0,microscrosofrosoft
93,2877,0,microscrosofrosoft
145,2818,0,microscrosofrosoft
146,3123,0,microscrosofrosoft
146,3171,0,microscrosofrosoft
211,1636,0,microscrosofrosoft
218,2818,0,microscrosofrosoft
225,1636,0,microscrosofrosoft
225,2818,0,microscrosofrosoft
225,2877,0,microscrosofrosoft
225,3171,0,microscrosofrosoft
225,3215,0,microscrosofrosoft
248,2818,0,microscrosofrosoft
251,2818,0,microscrosofrosoft
271,1636,0,microscrosofrosoft
271,2818,0,microscrosofrosoft
271,2877,0,microscrosofrosoft
271,3171,0,microscrosofrosoft
271,3215,0,microscrosofrosoft
348,1636,0,microscrosofrosoft
348,2818,0,microscrosofrosoft
348,2877,0,microscrosofrosoft
371,2818,0,microscrosofrosoft
371,3215,0,microscrosofrosoft
423,2364,1,microscrosofrosoft
443,2818,0,microscrosofrosoft
474,1636,0,microscrosofrosoft
476,2877,0,microscrosofrosoft
490,3171,0,microscrosofrosoft
492,2818,0,microscrosofrosoft
496,2818,0,microscrosofrosoft
497,1636,0,microscrosofrosoft
497,2877,0,microscrosofrosoft
497,3171,0,microscrosofrosoft
497,3215,0,microscrosofrosoft
511,2877,0,microscrosofrosoft
511,3215,0,microscrosofrosoft
512,2468,0,microscrosofrosoft
512,2688,0,microscrosofrosoft
512,2818,0,microscrosofrosoft
514,2818,0,microscrosofrosoft
518,2818,0,microscrosofrosoft
518,2877,0,microscrosofrosoft
518,3171,0,microscrosofrosoft
519,3171,0,microscrosofrosoft
522,1636,0,microscrosofrosoft
522,2364,0,microscrosofrosoft
522,2818,0,microscrosofrosoft
522,2877,0,microscrosofrosoft
522,3171,0,microscrosofrosoft
522,3215,0,microscrosofrosoft
523,2818,0,microscrosofrosoft
523,3094,0,microscrosofrosoft
535,2818,0,microscrosofrosoft
541,1636,0,microscrosofrosoft
541,2364,0,microscrosofrosoft
541,2877,0,microscrosofrosoft
541,3171,0,microscrosofrosoft
541,3215,0,microscrosofrosoft
544,2818,0,microscrosofrosoft
544,3094,0,microscrosofrosoft
545,3215,0,microscrosofrosoft
547,1636,0,microscrosofrosoft
547,2364,0,microscrosofrosoft
547,2877,1,microscrosofrosoft
547,3171,0,microscrosofrosoft
547,3215,0,microscrosofrosoft
550,2818,0,microscrosofrosoft
550,3094,0,microscrosofrosoft
571,2877,0,microscrosofrosoft
571,3171,0,microscrosofrosoft
571,3215,0,microscrosofrosoft
574,1636,0,microscrosofrosoft
574,2877,0,microscrosofrosoft
574,3215,0,microscrosofrosoft
578,1636,0,microscrosofrosoft
578,2877,0,microscrosofrosoft
578,3171,0,microscrosofrosoft
578,3215,0,microscrosofrosoft
584,2818,1,microscrosofrosoft
584,3094,0,microscrosofrosoft
587,1636,0,microscrosofrosoft
587,2364,0,microscrosofrosoft
587,2877,0,microscrosofrosoft
587,3171,0,microscrosofrosoft
587,3215,0,microscrosofrosoft
604,2818,0,microscrosofrosoft
604,2877,0,microscrosofrosoft
605,1636,0,microscrosofrosoft
605,2364,0,microscrosofrosoft
605,2818,0,microscrosofrosoft
605,2877,0,microscrosofrosoft
605,3171,0,microscrosofrosoft
605,3215,0,microscrosofrosoft
606,2377,0,microscrosofrosoft
606,2818,0,microscrosofrosoft
606,2877,0,microscrosofrosoft
606,3171,0,microscrosofrosoft
614,1636,0,microscrosofrosoft
614,2364,0,microscrosofrosoft
614,2877,0,microscrosofrosoft
614,3171,0,microscrosofrosoft
614,3215,0,microscrosofrosoft
616,2818,0,microscrosofrosoft
632,2468,0,microscrosofrosoft
632,2688,0,microscrosofrosoft
632,2818,0,microscrosofrosoft
632,3094,0,microscrosofrosoft
645,2818,0,microscrosofrosoft
753,2688,0,microscrosofrosoft
753,2818,0,microscrosofrosoft
753,2877,0,microscrosofrosoft
773,2877,0,microscrosofrosoft
781,1636,0,microscrosofrosoft
781,2818,0,microscrosofrosoft
781,2877,0,microscrosofrosoft
781,3171,0,microscrosofrosoft
781,3215,0,microscrosofrosoft
823,1636,0,microscrosofrosoft
823,2364,0,microscrosofrosoft
823,2818,0,microscrosofrosoft
823,2877,0,microscrosofrosoft
823,3171,0,microscrosofrosoft
823,3215,0,microscrosofrosoft
858,1636,0,microscrosofrosoft
858,2877,0,microscrosofrosoft
858,3171,0,microscrosofrosoft
858,3215,0,microscrosofrosoft
1145,2818,0,microscrosofrosoft
1145,2877,0,microscrosofrosoft
